Country,Indicator,Source,Unit,Currency,Frequency,Country Code,Time,Amount
Tanzania,Tax Revenue,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2010-01-01,4427800.0
Tanzania,Value Added Tax (VAT),"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2010-01-01,1488400.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2010-02-01,7.6
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2010-03-01,7.6
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2010-04-01,7.4
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2010-04-01,7.6
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2010-04-01,10714304.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2010-04-01,7744271.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2010-05-01,7.6
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2010-06-01,7.6
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2010-07-01,5.1
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2010-07-01,7.6
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2010-07-01,11517460.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2010-07-01,8224736.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2010-08-01,7.6
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2010-09-01,7.6
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2010-10-01,8.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2010-10-01,7.6
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2010-10-01,11727683.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2010-10-01,8234675.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2010-11-01,7.6
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2010-12-01,7.6
Tanzania,Budget Deficit/Surplus,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2011-01-01,-3861400.0
Tanzania,Capital Expenditure,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2011-01-01,2749000.0
Tanzania,Expenditure,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2011-01-01,9439400.0
Tanzania,Exports,Bank of Tanzania,Million,USD,Yearly,TZA,2011-01-01,6733.29
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2011-01-01,7.9
Tanzania,Imports,Bank of Tanzania,Million,USD,Yearly,TZA,2011-01-01,12035.57
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2011-01-01,7.6
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2011-01-01,52762581.0
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2011-01-01,11941380.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2011-01-01,34179297.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2011-01-01,8103336.0
Tanzania,Revenue,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2011-01-01,5736300.0
Tanzania,Tax Revenue,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2011-01-01,5293300.0
Tanzania,Value Added Tax (VAT),"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2011-01-01,1632900.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2011-02-01,7.6
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2011-03-01,7.6
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2011-04-01,10.2
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2011-04-01,7.6
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2011-04-01,13116926.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2011-04-01,8536466.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2011-05-01,7.6
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2011-06-01,7.6
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2011-07-01,9.3
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2011-07-01,7.6
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2011-07-01,13849192.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2011-07-01,8940205.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2011-08-01,7.6
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2011-09-01,7.6
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2011-10-01,4.4
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2011-10-01,9.6
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2011-10-01,13855082.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2011-10-01,8599290.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2011-11-01,12.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2011-12-01,12.0
Tanzania,Budget Deficit/Surplus,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2012-01-01,-3543100.0
Tanzania,Capital Expenditure,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2012-01-01,3774700.0
Tanzania,Expenditure,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2012-01-01,10764500.0
Tanzania,Exports,Bank of Tanzania,Million,USD,Yearly,TZA,2012-01-01,7907.47
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2012-01-01,7.1
Tanzania,Imports,Bank of Tanzania,Million,USD,Yearly,TZA,2012-01-01,12678.02
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2012-01-01,12.0
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2012-01-01,61434214.0
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2012-01-01,15268565.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2012-01-01,35936459.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2012-01-01,19521081.0
Tanzania,Revenue,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2012-01-01,7221400.0
Tanzania,Tax Revenue,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2012-01-01,6480500.0
Tanzania,Value Added Tax (VAT),"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2012-01-01,2072600.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2012-02-01,12.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2012-03-01,12.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2012-04-01,3.5
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2012-04-01,12.0
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2012-04-01,14998898.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2012-04-01,18873279.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2012-05-01,12.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2012-06-01,12.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2012-07-01,5.5
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2012-07-01,12.0
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2012-07-01,14742695.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2012-07-01,18378797.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2012-08-01,12.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2012-09-01,12.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2012-10-01,4.4
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2012-10-01,12.0
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2012-10-01,17299541.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2012-10-01,21206689.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2012-11-01,12.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2012-12-01,12.0
Tanzania,Budget Deficit/Surplus,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2013-01-01,-5100400.0
Tanzania,Capital Expenditure,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2013-01-01,4499700.0
Tanzania,Expenditure,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2013-01-01,13543000.0
Tanzania,Exports,Bank of Tanzania,Million,USD,Yearly,TZA,2013-01-01,7773.89
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2013-01-01,4.5
Tanzania,Imports,Bank of Tanzania,Million,USD,Yearly,TZA,2013-01-01,13517.6
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2013-01-01,12.0
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2013-01-01,70953227.0
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2013-01-01,17540256.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2013-01-01,38546546.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2013-01-01,20391553.0
Tanzania,Revenue,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2013-01-01,8442600.0
Tanzania,Tax Revenue,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2013-01-01,7730000.0
Tanzania,Value Added Tax (VAT),"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2013-01-01,2374900.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2013-02-01,12.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2013-03-01,12.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2013-04-01,6.8
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2013-04-01,12.0
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2013-04-01,17543307.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2013-04-01,20156062.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2013-05-01,12.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2013-06-01,12.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2013-07-01,8.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2013-07-01,12.0
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2013-07-01,17447778.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2013-07-01,19843868.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2013-08-01,12.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2013-09-01,12.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2013-10-01,7.9
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2013-10-01,12.0
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2013-10-01,20445859.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2013-10-01,22876634.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2013-11-01,12.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2013-12-01,12.0
Tanzania,Budget Deficit/Surplus,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2014-01-01,-3775700.0
Tanzania,Capital Expenditure,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2014-01-01,3926000.0
Tanzania,Expenditure,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2014-01-01,13958200.0
Tanzania,Exports,Bank of Tanzania,Million,USD,Yearly,TZA,2014-01-01,8056.78
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2014-01-01,8.5
Tanzania,Imports,Bank of Tanzania,Million,USD,Yearly,TZA,2014-01-01,13566.07
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2014-01-01,12.0
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2014-01-01,82603388.0
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2014-01-01,20394914.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2014-01-01,88874111.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2014-01-01,22128918.0
Tanzania,Revenue,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2014-01-01,10182500.0
Tanzania,Tax Revenue,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2014-01-01,9294400.0
Tanzania,Value Added Tax (VAT),"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2014-01-01,2647700.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2014-02-01,12.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2014-03-01,12.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2014-04-01,8.7
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2014-04-01,12.0
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2014-04-01,20312230.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2014-04-01,21906577.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2014-05-01,12.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2014-06-01,12.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2014-07-01,4.7
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2014-07-01,12.0
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2014-07-01,19401407.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2014-07-01,20783948.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2014-08-01,12.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2014-09-01,12.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2014-10-01,5.1
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2014-10-01,12.0
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2014-10-01,22494836.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2014-10-01,24054668.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2014-11-01,12.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2014-12-01,12.0
Tanzania,Budget Deficit/Surplus,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2015-01-01,-4006000.0
Tanzania,Capital Expenditure,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2015-01-01,3710200.0
Tanzania,Consumer Price Index (CPI),"National Statistics Office, Tanzania",Points,,Monthly,TZA,2015-01-01,94.5
Tanzania,Expenditure,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2015-01-01,14603700.0
Tanzania,Exports,Bank of Tanzania,Million,USD,Yearly,TZA,2015-01-01,7752.96
Tanzania,Food Inflation ,"National Statistics Office, Tanzania",%,,Monthly,TZA,2015-01-01,5.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2015-01-01,2.9
Tanzania,Imports,Bank of Tanzania,Million,USD,Yearly,TZA,2015-01-01,10561.04
Tanzania,Inflation Rate,"National Statistics Office, Tanzania",%,,Monthly,TZA,2015-01-01,4.0
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2015-01-01,12.0
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2015-01-01,94349316.0
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2015-01-01,22226504.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2015-01-01,94349316.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2015-01-01,22777583.0
Tanzania,Revenue,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2015-01-01,10957800.0
Tanzania,Tax Revenue,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2015-01-01,9891700.0
Tanzania,Value Added Tax (VAT),"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2015-01-01,3031800.0
Tanzania,Consumer Price Index (CPI),"National Statistics Office, Tanzania",Points,,Monthly,TZA,2015-02-01,96.0
Tanzania,Food Inflation ,"National Statistics Office, Tanzania",%,,Monthly,TZA,2015-02-01,5.1
Tanzania,Inflation Rate,"National Statistics Office, Tanzania",%,,Monthly,TZA,2015-02-01,4.2
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2015-02-01,12.0
Tanzania,Consumer Price Index (CPI),"National Statistics Office, Tanzania",Points,,Monthly,TZA,2015-03-01,96.7
Tanzania,Food Inflation ,"National Statistics Office, Tanzania",%,,Monthly,TZA,2015-03-01,6.1
Tanzania,Inflation Rate,"National Statistics Office, Tanzania",%,,Monthly,TZA,2015-03-01,4.3
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2015-03-01,12.0
Tanzania,Consumer Price Index (CPI),"National Statistics Office, Tanzania",Points,,Monthly,TZA,2015-04-01,97.5
Tanzania,Food Inflation ,"National Statistics Office, Tanzania",%,,Monthly,TZA,2015-04-01,7.2
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2015-04-01,6.7
Tanzania,Inflation Rate,"National Statistics Office, Tanzania",%,,Monthly,TZA,2015-04-01,4.5
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2015-04-01,12.0
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2015-04-01,23246720.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2015-04-01,23366848.0
Tanzania,Consumer Price Index (CPI),"National Statistics Office, Tanzania",Points,,Monthly,TZA,2015-05-01,97.9
Tanzania,Food Inflation ,"National Statistics Office, Tanzania",%,,Monthly,TZA,2015-05-01,8.4
Tanzania,Inflation Rate,"National Statistics Office, Tanzania",%,,Monthly,TZA,2015-05-01,5.3
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2015-05-01,12.0
Tanzania,Consumer Price Index (CPI),"National Statistics Office, Tanzania",Points,,Monthly,TZA,2015-06-01,98.1
Tanzania,Food Inflation ,"National Statistics Office, Tanzania",%,,Monthly,TZA,2015-06-01,9.9
Tanzania,Inflation Rate,"National Statistics Office, Tanzania",%,,Monthly,TZA,2015-06-01,6.1
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2015-06-01,12.0
Tanzania,Consumer Price Index (CPI),"National Statistics Office, Tanzania",Points,,Monthly,TZA,2015-07-01,98.5
Tanzania,Food Inflation ,"National Statistics Office, Tanzania",%,,Monthly,TZA,2015-07-01,10.5
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2015-07-01,7.6
Tanzania,Inflation Rate,"National Statistics Office, Tanzania",%,,Monthly,TZA,2015-07-01,6.4
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2015-07-01,12.0
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2015-07-01,22496740.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2015-07-01,22366026.0
Tanzania,Consumer Price Index (CPI),"National Statistics Office, Tanzania",Points,,Monthly,TZA,2015-08-01,98.5
Tanzania,Food Inflation ,"National Statistics Office, Tanzania",%,,Monthly,TZA,2015-08-01,10.1
Tanzania,Inflation Rate,"National Statistics Office, Tanzania",%,,Monthly,TZA,2015-08-01,6.4
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2015-08-01,12.0
Tanzania,Consumer Price Index (CPI),"National Statistics Office, Tanzania",Points,,Monthly,TZA,2015-09-01,98.6
Tanzania,Food Inflation ,"National Statistics Office, Tanzania",%,,Monthly,TZA,2015-09-01,9.4
Tanzania,Inflation Rate,"National Statistics Office, Tanzania",%,,Monthly,TZA,2015-09-01,6.1
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2015-09-01,12.0
Tanzania,Consumer Price Index (CPI),"National Statistics Office, Tanzania",Points,,Monthly,TZA,2015-10-01,98.7
Tanzania,Food Inflation ,"National Statistics Office, Tanzania",%,,Monthly,TZA,2015-10-01,10.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2015-10-01,7.4
Tanzania,Inflation Rate,"National Statistics Office, Tanzania",%,,Monthly,TZA,2015-10-01,6.3
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2015-10-01,12.0
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2015-10-01,26379351.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2015-10-01,25838859.0
Tanzania,Consumer Price Index (CPI),"National Statistics Office, Tanzania",Points,,Monthly,TZA,2015-11-01,99.5
Tanzania,Food Inflation ,"National Statistics Office, Tanzania",%,,Monthly,TZA,2015-11-01,10.9
Tanzania,Inflation Rate,"National Statistics Office, Tanzania",%,,Monthly,TZA,2015-11-01,6.6
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2015-11-01,12.0
Tanzania,Consumer Price Index (CPI),"National Statistics Office, Tanzania",Points,,Monthly,TZA,2015-12-01,100.0
Tanzania,Food Inflation ,"National Statistics Office, Tanzania",%,,Monthly,TZA,2015-12-01,10.9
Tanzania,Inflation Rate,"National Statistics Office, Tanzania",%,,Monthly,TZA,2015-12-01,6.8
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2015-12-01,12.0
Tanzania,Budget Deficit/Surplus,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2016-01-01,-3711600.0
Tanzania,Capital Expenditure,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2016-01-01,4339600.0
Tanzania,Consumer Price Index (CPI),"National Statistics Office, Tanzania",Points,,Monthly,TZA,2016-01-01,100.7
Tanzania,Expenditure,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2016-01-01,17759600.0
Tanzania,Exports,Bank of Tanzania,Million,USD,Yearly,TZA,2016-01-01,8023.72
Tanzania,Food Inflation ,"National Statistics Office, Tanzania",%,,Monthly,TZA,2016-01-01,10.3
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2016-01-01,9.7
Tanzania,Imports,Bank of Tanzania,Million,USD,Yearly,TZA,2016-01-01,8958.43
Tanzania,Inflation Rate,"National Statistics Office, Tanzania",%,,Monthly,TZA,2016-01-01,6.5
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2016-01-01,12.0
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2016-01-01,108362324.0
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2016-01-01,26222428.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2016-01-01,100828393.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2016-01-01,24979343.0
Tanzania,Revenue,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2016-01-01,14048000.0
Tanzania,Tax Revenue,"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2016-01-01,12411000.0
Tanzania,Value Added Tax (VAT),"National Statistics Office, Tanzania",Million,TZS,Yearly,TZA,2016-01-01,3553600.0
Tanzania,Consumer Price Index (CPI),"National Statistics Office, Tanzania",Points,,Monthly,TZA,2016-02-01,101.4
Tanzania,Food Inflation ,"National Statistics Office, Tanzania",%,,Monthly,TZA,2016-02-01,9.1
Tanzania,Inflation Rate,"National Statistics Office, Tanzania",%,,Monthly,TZA,2016-02-01,5.6
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2016-02-01,12.0
Tanzania,Consumer Price Index (CPI),"National Statistics Office, Tanzania",Points,,Monthly,TZA,2016-03-01,101.9
Tanzania,Food Inflation ,"National Statistics Office, Tanzania",%,,Monthly,TZA,2016-03-01,8.0
Tanzania,Inflation Rate,"National Statistics Office, Tanzania",%,,Monthly,TZA,2016-03-01,5.4
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2016-03-01,12.0
Tanzania,Consumer Price Index (CPI),"National Statistics Office, Tanzania",Points,,Monthly,TZA,2016-04-01,102.5
Tanzania,Food Inflation ,"National Statistics Office, Tanzania",%,,Monthly,TZA,2016-04-01,7.3
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2016-04-01,8.2
Tanzania,Inflation Rate,"National Statistics Office, Tanzania",%,,Monthly,TZA,2016-04-01,5.1
Tanzania,Interest Rate,Bank of Tanzania,%,,Monthly,TZA,2016-04-01,12.0
Tanzania,Nominal GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2016-04-01,27575944.0
Tanzania,Real GDP,"National Statistics Office, Tanzania",Million,TZS,Quarterly,TZA,2016-04-01,25288296.0
Tanzania,Consumer Price Index (CPI),"National Statistics Office, Tanzania",Points,,Monthly,TZA,2016-05-01,103.0
Tanzania,Food Inflation ,"National Statistics Office, Tanzania",%,,Monthly,TZA,2016-05-01,7.2
Tanzania,Inflation Rate,"National Statistics Office, Tanzania",%,,Monthly,TZA,2016-05-01,5.2
